dataset,model,tuning_method,iteration,mean_test_score,std_test_score,parameters,wall_time,processor_time,memory_usage
breast_cancer,xgboost,grid_search,1,0.9315046876450386,0.0238450511364752,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.9139329805996472,0.0214970876984172,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.9226677805625174,0.01083911384815,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.9472755963984034,0.0042993550116444,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.945530492898914,0.0064754627819802,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.9402487700733314,0.0150806156890131,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.9595934280144808,0.0088912161798759,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.9560568086883876,0.0131514617418004,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.9560568086883876,0.0131514617418004,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.9297503016801262,0.0261779481166053,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",13.255847436000296,3.427811807,961481
breast_cancer,xgboost,grid_search,1,0.9139329805996472,0.0214970876984172,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",13.255847436000296,3.427811807,961481
